query_id,system,P@10,R@20,F1,hallucinated_or_out_of_pool,total_tokens,latency_s
litsearch_151,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_151,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_151,single_llm,0.1,1.0,0.18181818181818182,0,875,5.365066800033674
litsearch_151,scholarloop_a,0.1,1.0,0.18181818181818182,0,232,2.1587271000025794
litsearch_152,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_152,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_152,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_152,single_llm,0.0,0.0,0.0,0,1107,6.2898067000787705
litsearch_152,scholarloop_a,0.0,0.0,0.0,0,282,2.264470199937932
litsearch_153,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_153,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_153,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_153,single_llm,0.1,1.0,0.18181818181818182,0,1248,8.394726199912839
litsearch_153,scholarloop_a,0.1,1.0,0.18181818181818182,0,255,2.275915200007148
litsearch_154,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_154,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_154,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_154,single_llm,0.0,0.0,0.0,0,1317,9.288758300011978
litsearch_154,scholarloop_a,0.0,1.0,0.0,0,429,3.701213899999857
litsearch_155,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_155,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_155,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_155,single_llm,0.0,0.0,0.0,0,1117,6.1586209000088274
litsearch_155,scholarloop_a,0.0,0.0,0.0,0,302,2.4704148999881
litsearch_156,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_156,bm25,0.0,0.5,0.0,0,0,0.0
litsearch_156,neural_embedding,0.1,0.5,0.16666666666666669,0,0,0.0
litsearch_156,single_llm,0.1,0.5,0.16666666666666669,0,1708,14.94376330007799
litsearch_156,scholarloop_a,0.1,0.5,0.16666666666666669,0,357,3.2313201000215486
litsearch_157,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_157,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_157,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_157,single_llm,0.0,0.0,0.0,0,1301,8.997144100023434
litsearch_157,scholarloop_a,0.0,0.0,0.0,0,333,3.1246132999658585
litsearch_158,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_158,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_158,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_158,single_llm,0.0,0.0,0.0,0,1495,11.859624200034887
litsearch_158,scholarloop_a,0.0,0.0,0.0,0,349,3.6388254000339657
litsearch_159,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_159,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_159,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_159,single_llm,0.0,0.0,0.0,0,1361,8.898399199941196
litsearch_159,scholarloop_a,0.0,0.0,0.0,0,331,3.1243346999399364
litsearch_160,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_160,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_160,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_160,single_llm,0.1,1.0,0.18181818181818182,0,1262,6.844898300012574
litsearch_160,scholarloop_a,0.1,1.0,0.18181818181818182,0,356,2.8383379000006244
litsearch_161,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_161,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_161,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_161,single_llm,0.1,1.0,0.18181818181818182,0,1432,9.981326500070281
litsearch_161,scholarloop_a,0.1,1.0,0.18181818181818182,0,353,2.837775000021793
litsearch_162,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_162,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_162,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_162,single_llm,0.0,0.0,0.0,0,999,6.098764700000174
litsearch_162,scholarloop_a,0.0,0.0,0.0,0,226,1.9560962999239564
litsearch_163,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_163,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_163,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_163,single_llm,0.0,0.0,0.0,0,1206,8.900281799957156
litsearch_163,scholarloop_a,0.0,0.0,0.0,0,295,2.7940410999581218
litsearch_164,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_164,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_164,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_164,single_llm,0.0,0.0,0.0,0,1019,6.2767064999789
litsearch_164,scholarloop_a,0.0,0.0,0.0,0,322,2.844095699954778
litsearch_165,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_165,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_165,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_165,single_llm,0.0,0.0,0.0,0,1353,8.491356500075199
litsearch_165,scholarloop_a,0.0,0.0,0.0,0,342,2.957554000080563
litsearch_166,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_166,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_166,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_166,single_llm,0.0,0.0,0.0,0,2096,19.243329500081018
litsearch_166,scholarloop_a,0.0,0.0,0.0,0,328,2.738334900001064
litsearch_167,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_167,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_167,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_167,single_llm,0.0,0.0,0.0,0,1251,8.196298299939372
litsearch_167,scholarloop_a,0.0,0.0,0.0,0,258,2.130899100098759
litsearch_168,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_168,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_168,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_168,single_llm,0.0,0.0,0.0,0,1718,12.232202399987727
litsearch_168,scholarloop_a,0.0,0.0,0.0,0,296,2.568439200054854
litsearch_169,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_169,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_169,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_169,single_llm,0.0,0.0,0.0,0,1062,6.811539700021967
litsearch_169,scholarloop_a,0.0,1.0,0.0,0,260,2.470960299950093
litsearch_170,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_170,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_170,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_170,single_llm,0.1,1.0,0.18181818181818182,0,1475,11.597693599993363
litsearch_170,scholarloop_a,0.1,1.0,0.18181818181818182,0,396,3.1296370999189094
litsearch_171,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_171,bm25,0.2,1.0,0.33333333333333337,0,0,0.0
litsearch_171,neural_embedding,0.2,1.0,0.33333333333333337,0,0,0.0
litsearch_171,single_llm,0.1,0.5,0.16666666666666669,0,885,5.039762999978848
litsearch_171,scholarloop_a,0.2,1.0,0.33333333333333337,0,296,2.6859592999098822
litsearch_172,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_172,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_172,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_172,single_llm,0.1,1.0,0.18181818181818182,0,968,5.528264699969441
litsearch_172,scholarloop_a,0.1,1.0,0.18181818181818182,0,286,2.8254423000616953
litsearch_173,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_173,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_173,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_173,single_llm,0.0,0.0,0.0,0,1662,12.51062620000448
litsearch_173,scholarloop_a,0.0,1.0,0.0,0,322,2.8406114000827074
litsearch_174,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_174,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_174,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_174,single_llm,0.1,1.0,0.18181818181818182,0,1362,8.447491600061767
litsearch_174,scholarloop_a,0.1,1.0,0.18181818181818182,0,290,2.3286948000313714
litsearch_175,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_175,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_175,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_175,single_llm,0.1,1.0,0.18181818181818182,0,1603,10.253379800007679
litsearch_175,scholarloop_a,0.1,1.0,0.18181818181818182,0,233,1.6891621000831947
litsearch_176,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_176,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_176,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_176,single_llm,0.0,0.0,0.0,0,1336,10.602597899967805
litsearch_176,scholarloop_a,0.0,0.0,0.0,0,309,2.6209750999696553
litsearch_177,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_177,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_177,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_177,single_llm,0.0,0.0,0.0,0,1144,6.806239400058985
litsearch_177,scholarloop_a,0.1,1.0,0.18181818181818182,0,253,1.9671811000443995
litsearch_178,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_178,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_178,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_178,single_llm,0.1,1.0,0.18181818181818182,0,1546,11.304911000072025
litsearch_178,scholarloop_a,0.1,1.0,0.18181818181818182,0,285,2.301426399964839
litsearch_179,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_179,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_179,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_179,single_llm,0.0,0.0,0.0,0,1953,15.72893570002634
litsearch_179,scholarloop_a,0.0,0.0,0.0,0,308,2.4623104999773204
litsearch_180,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_180,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_180,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_180,single_llm,0.0,0.0,0.0,0,1626,13.123750200029463
litsearch_180,scholarloop_a,0.0,0.0,0.0,0,289,2.3661420999560505
litsearch_181,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_181,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_181,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_181,single_llm,0.1,1.0,0.18181818181818182,0,1746,13.179103100090288
litsearch_181,scholarloop_a,0.1,1.0,0.18181818181818182,0,250,2.2067382999230176
litsearch_182,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_182,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_182,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_182,single_llm,0.0,0.0,0.0,0,1072,5.576905300025828
litsearch_182,scholarloop_a,0.0,0.0,0.0,0,333,2.457780900062062
litsearch_183,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_183,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_183,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_183,single_llm,0.1,1.0,0.18181818181818182,0,835,3.3286074000643566
litsearch_183,scholarloop_a,0.1,1.0,0.18181818181818182,0,377,2.1733808000572026
litsearch_184,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_184,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_184,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_184,single_llm,0.1,1.0,0.18181818181818182,0,1197,7.474139099940658
litsearch_184,scholarloop_a,0.1,1.0,0.18181818181818182,0,284,2.093402700033039
litsearch_185,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_185,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_185,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_185,single_llm,0.0,0.0,0.0,0,909,4.286295700003393
litsearch_185,scholarloop_a,0.0,0.0,0.0,0,318,2.457219099975191
litsearch_186,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_186,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_186,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_186,single_llm,0.1,1.0,0.18181818181818182,0,1345,9.209460499929264
litsearch_186,scholarloop_a,0.1,1.0,0.18181818181818182,0,381,2.6545244000153616
litsearch_187,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_187,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_187,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_187,single_llm,0.1,1.0,0.18181818181818182,0,1379,9.05342159990687
litsearch_187,scholarloop_a,0.1,1.0,0.18181818181818182,0,309,2.3428910999791697
litsearch_188,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_188,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_188,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_188,single_llm,0.0,0.0,0.0,0,1190,6.491351200034842
litsearch_188,scholarloop_a,0.1,1.0,0.18181818181818182,0,286,1.9439310000743717
litsearch_189,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_189,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_189,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_189,single_llm,0.1,1.0,0.18181818181818182,0,1427,10.07326059998013
litsearch_189,scholarloop_a,0.1,1.0,0.18181818181818182,0,385,3.097848500008695
litsearch_190,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_190,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_190,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_190,single_llm,0.0,0.0,0.0,0,822,2.6697373000206426
litsearch_190,scholarloop_a,0.0,0.0,0.0,0,270,2.0554677000036463
litsearch_191,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_191,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_191,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_191,single_llm,0.0,0.0,0.0,0,914,4.836787899956107
litsearch_191,scholarloop_a,0.1,1.0,0.18181818181818182,0,375,2.5630398999201134
litsearch_192,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_192,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_192,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_192,single_llm,0.1,1.0,0.18181818181818182,0,762,3.520895600086078
litsearch_192,scholarloop_a,0.1,1.0,0.18181818181818182,0,278,2.2392421000404283
litsearch_193,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_193,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_193,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_193,single_llm,0.0,0.0,0.0,0,1616,11.337884099921212
litsearch_193,scholarloop_a,0.0,0.0,0.0,0,355,2.7423911000369117
litsearch_194,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_194,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_194,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_194,single_llm,0.0,0.0,0.0,0,1636,11.011789400014095
litsearch_194,scholarloop_a,0.0,0.0,0.0,0,369,2.748331699986011
litsearch_195,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_195,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_195,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_195,single_llm,0.0,0.0,0.0,0,1383,9.465536499978043
litsearch_195,scholarloop_a,0.0,0.0,0.0,0,276,2.1460513001075014
litsearch_196,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_196,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_196,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_196,single_llm,0.1,1.0,0.18181818181818182,0,993,4.29245000006631
litsearch_196,scholarloop_a,0.1,1.0,0.18181818181818182,0,241,1.8416284000268206
litsearch_197,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_197,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_197,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_197,single_llm,0.0,0.0,0.0,0,1289,7.1746025999309495
litsearch_197,scholarloop_a,0.0,0.0,0.0,0,276,2.421982100000605
litsearch_198,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_198,bm25,0.0,1.0,0.0,0,0,0.0
litsearch_198,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_198,single_llm,0.1,1.0,0.18181818181818182,0,1177,6.235050599905662
litsearch_198,scholarloop_a,0.1,1.0,0.18181818181818182,0,451,4.0484013999812305
litsearch_199,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_199,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_199,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_199,single_llm,0.0,0.0,0.0,0,2141,15.120193199953064
litsearch_199,scholarloop_a,0.0,0.0,0.0,0,328,2.4077683999203146
litsearch_200,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_200,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_200,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_200,single_llm,0.1,1.0,0.18181818181818182,0,934,4.930073500028811
litsearch_200,scholarloop_a,0.1,1.0,0.18181818181818182,0,274,2.4581200999673456
litsearch_201,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_201,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_201,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_201,single_llm,0.1,1.0,0.18181818181818182,0,905,4.523564300034195
litsearch_201,scholarloop_a,0.1,1.0,0.18181818181818182,0,291,2.340916799963452
litsearch_202,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_202,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_202,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_202,single_llm,0.0,0.0,0.0,0,1345,8.448440900072455
litsearch_202,scholarloop_a,0.0,1.0,0.0,0,446,4.267865399946459
litsearch_203,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_203,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_203,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_203,single_llm,0.1,1.0,0.18181818181818182,0,724,2.7929045000346377
litsearch_203,scholarloop_a,0.1,1.0,0.18181818181818182,0,391,2.897393299965188
litsearch_204,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_204,bm25,0.0,1.0,0.0,0,0,0.0
litsearch_204,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_204,single_llm,0.1,1.0,0.18181818181818182,0,1152,5.780869300011545
litsearch_204,scholarloop_a,0.1,1.0,0.18181818181818182,0,262,2.0769937000004575
litsearch_205,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_205,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_205,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_205,single_llm,0.0,0.0,0.0,0,1359,7.959801199962385
litsearch_205,scholarloop_a,0.0,0.0,0.0,0,228,1.5283525999402627
litsearch_206,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_206,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_206,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_206,single_llm,0.0,0.0,0.0,0,917,4.066385300015099
litsearch_206,scholarloop_a,0.0,0.0,0.0,0,363,2.9417612000834197
litsearch_207,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_207,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_207,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_207,single_llm,0.0,0.0,0.0,0,1096,5.802221299964003
litsearch_207,scholarloop_a,0.0,0.0,0.0,0,360,2.6315561999799684
litsearch_208,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_208,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_208,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_208,single_llm,0.0,0.0,0.0,0,1020,5.224443300045095
litsearch_208,scholarloop_a,0.0,0.0,0.0,0,378,2.932797299930826
litsearch_209,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_209,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_209,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_209,single_llm,0.0,0.0,0.0,0,1397,8.217030599946156
litsearch_209,scholarloop_a,0.0,1.0,0.0,0,289,2.1645940999733284
litsearch_210,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_210,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_210,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_210,single_llm,0.1,1.0,0.18181818181818182,0,1462,8.94667059998028
litsearch_210,scholarloop_a,0.1,1.0,0.18181818181818182,0,323,2.3256338998908177
litsearch_211,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_211,bm25,0.0,1.0,0.0,0,0,0.0
litsearch_211,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_211,single_llm,0.1,1.0,0.18181818181818182,0,1202,6.277450599940494
litsearch_211,scholarloop_a,0.1,1.0,0.18181818181818182,0,273,1.9103719000704587
litsearch_212,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_212,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_212,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_212,single_llm,0.0,0.0,0.0,0,1684,10.947406099992804
litsearch_212,scholarloop_a,0.0,0.0,0.0,0,304,2.4515634999843314
litsearch_213,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_213,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_213,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_213,single_llm,0.0,0.0,0.0,0,1013,4.89507660001982
litsearch_213,scholarloop_a,0.0,0.0,0.0,0,326,2.3676981000462547
litsearch_214,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_214,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_214,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_214,single_llm,0.0,0.0,0.0,0,1522,8.792144799954258
litsearch_214,scholarloop_a,0.0,0.0,0.0,0,273,2.0107600000919774
litsearch_215,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_215,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_215,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_215,single_llm,0.1,1.0,0.18181818181818182,0,1337,6.188782399985939
litsearch_215,scholarloop_a,0.1,1.0,0.18181818181818182,0,372,2.9674147000769153
litsearch_216,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_216,bm25,0.0,1.0,0.0,0,0,0.0
litsearch_216,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_216,single_llm,0.0,0.0,0.0,0,898,4.1097653999459
litsearch_216,scholarloop_a,0.0,1.0,0.0,0,322,2.4682680000551045
litsearch_217,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_217,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_217,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_217,single_llm,0.0,0.0,0.0,0,978,4.527068100054748
litsearch_217,scholarloop_a,0.0,1.0,0.0,0,432,3.670516600017436
litsearch_218,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_218,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_218,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_218,single_llm,0.0,0.0,0.0,0,960,5.106533500016667
litsearch_218,scholarloop_a,0.0,0.0,0.0,0,345,2.3996190999168903
litsearch_219,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_219,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_219,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_219,single_llm,0.1,1.0,0.18181818181818182,0,1898,11.900673300027847
litsearch_219,scholarloop_a,0.1,1.0,0.18181818181818182,0,241,1.810654699918814
litsearch_220,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_220,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_220,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_220,single_llm,0.1,1.0,0.18181818181818182,0,1121,5.304337800014764
litsearch_220,scholarloop_a,0.1,1.0,0.18181818181818182,0,335,2.37475540000014
litsearch_221,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_221,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_221,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_221,single_llm,0.0,0.0,0.0,0,832,3.5132954999571666
litsearch_221,scholarloop_a,0.0,0.0,0.0,0,296,2.1185650000115857
litsearch_222,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_222,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_222,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_222,single_llm,0.1,1.0,0.18181818181818182,0,1980,12.96668819990009
litsearch_222,scholarloop_a,0.1,1.0,0.18181818181818182,0,270,1.758153700036928
litsearch_223,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_223,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_223,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_223,single_llm,0.1,1.0,0.18181818181818182,0,1070,5.516340599977411
litsearch_223,scholarloop_a,0.1,1.0,0.18181818181818182,0,379,2.5406383000081405
litsearch_224,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_224,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_224,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_224,single_llm,0.0,0.0,0.0,0,1843,11.239967399975285
litsearch_224,scholarloop_a,0.0,0.0,0.0,0,310,2.6230005000252277
litsearch_225,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_225,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_225,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_225,single_llm,0.1,1.0,0.18181818181818182,0,1058,5.2317496000323445
litsearch_225,scholarloop_a,0.1,1.0,0.18181818181818182,0,325,2.205335699953139
litsearch_226,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_226,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_226,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_226,single_llm,0.0,0.0,0.0,0,1338,7.389522099983878
litsearch_226,scholarloop_a,0.0,0.0,0.0,0,263,1.8559263999341056
litsearch_227,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_227,bm25,0.0,1.0,0.0,0,0,0.0
litsearch_227,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_227,single_llm,0.1,1.0,0.18181818181818182,0,631,2.2111043999902904
litsearch_227,scholarloop_a,0.1,1.0,0.18181818181818182,0,346,2.2559766999911517
