query_id,split,system,P@10,R@20,F1,NDCG@20,hallucinated_or_out_of_pool,total_tokens,latency_s
litsearch_257,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1577,10.324612599913962
litsearch_257,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,231,1.9139701999956742
litsearch_257,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_257,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.0958207000003313
litsearch_258,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_258,holdout,bm25,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_258,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_258,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1557,9.586138500017114
litsearch_258,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.43067655807339306,0,401,2.789096999913454
litsearch_258,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_258,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,1.5187416000007943
litsearch_259,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_259,train,bm25,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_259,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_259,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,0.6309297535714575,0,1282,6.044313800055534
litsearch_259,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.6309297535714575,0,243,1.7096033999696374
litsearch_259,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_259,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.5,0,0,0.9458025000021735
litsearch_260,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_260,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_260,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_260,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1293,7.861019800067879
litsearch_260,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,243,2.0125064000021666
litsearch_260,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_260,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,0.9928756999979669
litsearch_261,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_261,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_261,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_261,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,2328,16.400828500045463
litsearch_261,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,285,2.395299900090322
litsearch_261,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_261,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.0947288000024855
litsearch_262,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_262,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_262,train,neural_embedding_v2,0.0,1.0,0.0,0.2559580248098155,0,0,0.0
litsearch_262,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1517,9.314508600044064
litsearch_262,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.3010299956639812,0,239,2.308160400018096
litsearch_262,train,scholarloop_a_v2_no_rerank,0.0,1.0,0.0,0.27023815442731974,0,0,0.0
litsearch_262,train,scholarloop_a_v2,0.0,1.0,0.0,0.23137821315975915,0,0,0.8604643999969994
litsearch_263,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_263,train,bm25,0.0,1.0,0.0,0.227670248696953,0,0,0.0
litsearch_263,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_263,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1563,8.459217400057241
litsearch_263,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.3562071871080222,0,429,2.9203819000395015
litsearch_263,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_263,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.9814149999983783
litsearch_264,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_264,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_264,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_264,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1086,5.476380300009623
litsearch_264,holdout,scholarloop_a_v1_frozen,0.0,1.0,0.0,0.25,0,377,2.7522743000881746
litsearch_264,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_264,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,1.2653924000005645
litsearch_265,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_265,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_265,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_265,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1075,5.244873800082132
litsearch_265,holdout,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,289,2.441990799969062
litsearch_265,holdout,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_265,holdout,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.1559737999996287
litsearch_266,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_266,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_266,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_266,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1678,9.858046400011517
litsearch_266,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,256,2.2282827999442816
litsearch_266,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_266,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.9914714000005915
litsearch_267,train,keyword,0.1,1.0,0.18181818181818182,0.3562071871080222,0,0,0.0
litsearch_267,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_267,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_267,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,992,4.2462716000154614
litsearch_267,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,298,2.3646515000145882
litsearch_267,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_267,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.0762375999984215
litsearch_268,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_268,test,bm25,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_268,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_268,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,0.5,0,769,2.7274603999685496
litsearch_268,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,254,2.262584700016305
litsearch_268,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_268,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.1791137999971397
litsearch_269,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_269,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_269,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_269,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1667,10.476330399978906
litsearch_269,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,285,2.285439300001599
litsearch_269,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_269,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.3348575999989407
litsearch_270,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_270,test,bm25,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_270,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_270,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1056,5.335238000028767
litsearch_270,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,254,1.672570800059475
litsearch_270,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_270,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.0063679999984743
litsearch_271,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_271,train,bm25,0.0,1.0,0.0,0.23540891336663824,0,0,0.0
litsearch_271,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.38685280723454163,0,0,0.0
litsearch_271,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1786,12.09340830007568
litsearch_271,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.43067655807339306,0,276,2.052043200004846
litsearch_271,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_271,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.8767383999984304
litsearch_272,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_272,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_272,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_272,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1663,10.540737099945545
litsearch_272,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,338,2.601086000096984
litsearch_272,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_272,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.231808299999102
litsearch_273,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_273,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_273,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_273,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1304,8.218601200031117
litsearch_273,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,233,1.9570950000779703
litsearch_273,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_273,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.223519999999553
litsearch_274,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_274,holdout,bm25,0.0,1.0,0.0,0.27023815442731974,0,0,0.0
litsearch_274,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_274,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,804,3.4501089999685064
litsearch_274,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.43067655807339306,0,326,2.4873976999660954
litsearch_274,holdout,scholarloop_a_v2_no_rerank,0.0,1.0,0.0,0.24465054211822604,0,0,0.0
litsearch_274,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.3562071871080222,0,0,1.4759174999999232
litsearch_275,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_275,holdout,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_275,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_275,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,670,1.9647745999973267
litsearch_275,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,356,2.594576200004667
litsearch_275,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_275,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.0651102000010724
litsearch_276,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_276,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_276,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_276,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1028,4.976376900100149
litsearch_276,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,353,2.4480387000367045
litsearch_276,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_276,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.562729400000535
litsearch_277,holdout,keyword,0.1,1.0,0.18181818181818182,0.38685280723454163,0,0,0.0
litsearch_277,holdout,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_277,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.3333333333333333,0,0,0.0
litsearch_277,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1081,5.648856900050305
litsearch_277,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,270,2.2027273001149297
litsearch_277,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_277,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,1.4747089999982563
litsearch_278,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_278,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_278,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_278,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1341,7.378679399960674
litsearch_278,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,314,3.0082997999852523
litsearch_278,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_278,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.3147962000002735
litsearch_279,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_279,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_279,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.3333333333333333,0,0,0.0
litsearch_279,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1516,9.549258600105532
litsearch_279,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,370,2.6361855999566615
litsearch_279,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_279,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.5,0,0,1.3677827999999863
litsearch_280,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_280,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_280,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.3010299956639812,0,0,0.0
litsearch_280,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,0.6309297535714575,0,1365,7.260430400026962
litsearch_280,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,342,2.656512000015937
litsearch_280,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_280,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.8106889000009687
litsearch_281,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_281,train,bm25,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_281,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_281,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,651,2.260772699955851
litsearch_281,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,328,2.7362812999635935
litsearch_281,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_281,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.60767130000022
litsearch_282,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_282,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_282,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.31546487678572877,0,0,0.0
litsearch_282,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1300,6.805951200076379
litsearch_282,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,218,1.9263997999951243
litsearch_282,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_282,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.9076067000023613
litsearch_283,train,keyword,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_283,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_283,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_283,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1067,5.21828979998827
litsearch_283,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,247,2.1573265999322757
litsearch_283,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_283,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.1910884999997506
litsearch_284,train,keyword,0.1,1.0,0.18181818181818182,0.3333333333333333,0,0,0.0
litsearch_284,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_284,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_284,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,663,2.0664063000585884
litsearch_284,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,219,1.8698262999532744
litsearch_284,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_284,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.1387211000001116
litsearch_285,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_285,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_285,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_285,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1108,6.103982700034976
litsearch_285,holdout,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,222,1.9549567999783903
litsearch_285,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.3010299956639812,0,0,0.0
litsearch_285,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,1.5199351999981445
litsearch_286,test,keyword,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_286,test,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_286,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_286,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1418,9.07956290000584
litsearch_286,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,244,2.258886900031939
litsearch_286,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_286,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.2549407000005885
litsearch_287,holdout,keyword,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_287,holdout,bm25,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_287,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_287,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,916,5.194090500008315
litsearch_287,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,299,2.4677564000012353
litsearch_287,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_287,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.4429959999979474
litsearch_288,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_288,test,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_288,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_288,test,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1003,5.005326600046828
litsearch_288,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.3010299956639812,0,346,2.7845189999789
litsearch_288,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_288,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.5,0,0,1.377170899999328
litsearch_289,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_289,test,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_289,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_289,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1502,10.117429200094193
litsearch_289,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,274,2.6002133999718353
litsearch_289,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_289,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.6501949000012246
litsearch_290,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_290,train,bm25,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_290,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_290,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,994,5.1332155000418425
litsearch_290,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,407,2.972924800007604
litsearch_290,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_290,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.5808579000004102
litsearch_291,holdout,keyword,0.0,1.0,0.0,0.23540891336663824,0,0,0.0
litsearch_291,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_291,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_291,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,0.6309297535714575,0,1393,7.063418400008231
litsearch_291,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.2890648263178879,0,392,2.9828224999364465
litsearch_291,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.38685280723454163,0,0,0.0
litsearch_291,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,1.6682665000007546
litsearch_292,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_292,test,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_292,test,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_292,test,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,839,3.923053400008939
litsearch_292,test,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,325,2.6361377999419346
litsearch_292,test,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_292,test,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.8556884999998147
litsearch_293,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_293,holdout,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_293,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_293,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,958,5.338968600030057
litsearch_293,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,281,2.2667424000101164
litsearch_293,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_293,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.4654372000004514
litsearch_294,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_294,holdout,bm25,0.1,1.0,0.18181818181818182,0.3010299956639812,0,0,0.0
litsearch_294,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.2890648263178879,0,0,0.0
litsearch_294,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1289,8.165894800098613
litsearch_294,holdout,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,226,2.0501493000192568
litsearch_294,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.3562071871080222,0,0,0.0
litsearch_294,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.31546487678572877,0,0,1.4083817999999155
litsearch_295,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_295,test,bm25,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_295,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_295,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1190,6.187586800078861
litsearch_295,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.6309297535714575,0,320,2.083351199980825
litsearch_295,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_295,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.9173679999985325
litsearch_296,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_296,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_296,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_296,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1819,10.891307900077663
litsearch_296,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.38685280723454163,0,273,2.0838845000835136
litsearch_296,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
